symbol,sector,industry,website,longBusinessSummary,address1,city,state,zip,country,latitude,longitude,fullTimeEmployees
BTBT,Financial Services,Capital Markets,https://bit-digital.com,"Bit Digital, Inc., together with its subsidiaries, engages in the bitcoin mining business. It is also involved in the treasury management activities; and digital asset staking and digital asset mining businesses, as well as ethereum staking activities. The company was formerly known as Golden Bull Limited and changed its name to Bit Digital, Inc. in September 2020. Bit Digital, Inc. was founded in 2015 and is headquartered in New York, New York.",33 Irving Place,New York,NY,10003,United States,40.73511359316069,-73.98811477887823,18.0
GHL,Financial Services,Capital Markets,https://www.greenhill.com,"Greenhill & Co., Inc., an independent investment bank, provides financial and strategic advisory services to corporations, partnerships, institutional investors, and governments worldwide. The company offers advisory services related to mergers and acquisitions, divestitures, restructurings, financings, private capital raising, and other similar transactions. It also advises clients on strategic matters, including activist shareholder defense, special committee projects, licensing deals, and joint ventures; and valuation, negotiation tactics, industry dynamics, structuring alternatives, and timing and pricing of transactions, as well as financing alternatives. In addition, the company provides restructuring advisory services to debtors, creditors, governments, and other stakeholders, and acquirers of distressed companies and assets; and advice on valuation, debt capacity, liability management, restructuring and  financing alternatives, capital structures, and M&A in both in-court and out-of-court processes. Further, it advises on private placements of debt and structured equity, refinancing of existing debt facilities, negotiating the modification, and amendment of covenants, as well as acts as an independent advisor. Additionally, the company offers financial advisory services to pension funds, endowments, and other institutional investors on transactions involving alternative assets; and advice to alternative asset fund sponsors for private capital raising, financing, restructuring, liquidity options, valuation, and related services. The company was founded in 1996 and is headquartered in New York, New York.",1271 Avenue of the Americas,New York,NY,10020,United States,40.76027264796218,-73.98021886037624,382.0
WHG,Financial Services,Asset Management,https://www.westwoodgroup.com,"Westwood Holdings Group, Inc., through its subsidiaries, manages investment assets and provides services for its clients. The company operates in two segments, Advisory and Trust. The Advisory segment provides investment advisory services to corporate retirement plans, public retirement plans, endowments, foundations, individuals, and the Westwood Funds; and investment sub-advisory services to mutual funds, pooled investment vehicles, and its Trust segment. The Trust segment offers trust and custodial services; and participates in common trust funds that it sponsors to institutions and high net worth individuals. Westwood Holdings Group, Inc. was founded in 1983 and is based in Dallas, Texas.",200 Crescent Court,Dallas,TX,75201,United States,32.79365000910761,-96.80390198566201,152.0
SRL,Financial Services,Capital Markets,https://www.scullyroyalty.com,"Scully Royalty Ltd. operates as an iron ore mining company in the Americas, Africa, Canada, Asia, and Europe. It operates through three segments: Royalty, Industrial, and Merchant Banking. The company holds royalty interest in the Scully iron ore mine located in the Province of Newfoundland and Labrador, Canada. It also engages in manufacturing, and medical supplies and services industries. The company was formerly known as MFC Bancorp Ltd. and changed its name to Scully Royalty Ltd. in June 2019. Scully Royalty Ltd. was incorporated in 2017 and is based in Central, Hong Kong.",Dina House,Central,,,Hong Kong,22.28010149313141,114.15700516391405,71.0
HGBL,Financial Services,Capital Markets,https://www.hginc.com,"Heritage Global Inc., together with its subsidiaries, operates as an asset services company with focus on financial and industrial asset transactions. The company provides market making, acquisitions, refurbishment, dispositions, valuations, and secured lending services. It focuses on identifying, valuing, acquiring, and monetizing underlying tangible and intangible assets. Heritage Global Inc. acts as an adviser, as well as a principal, acquiring, or brokering manufacturing facilities; surplus industrial machinery and equipment; industrial inventories; charged-off receivable portfolios; and business enterprises. The company was formerly known as Counsel RB Capital Inc. and changed its name to Heritage Global, Inc. in August 2013. Heritage Global, Inc. was incorporated in 1983 and is headquartered in San Diego, California.",12625 High Bluff Drive,San Diego,CA,92130,United States,32.94739900759765,-117.23947101144095,75.0
SIEB,Financial Services,Capital Markets,https://www.siebert.com,"Siebert Financial Corp., through its subsidiaries, engages in the retail discount brokerage and investment advisory businesses in the United States and Internationally. It offers discount brokerage services, including self-directed trading, wealth management, financial advice, market making and fixed income investment, stock borrow, equity compensation plans, securities lending, equity stock plan, and market making services; independent retail execution services; and retail customer services. The company also offers self-directed retirement accounts, as well as lends customers a portion of the market value of marginable securities held in the customer's account. In addition, the company provides data technology platform that offers various services, such as email and messaging, market data systems and third party trading systems, business productivity tools, and customer relationship management systems. Further, it offers a Robo-Advisor platform that provides clients with an automated wealth management solution; and various insurance products, such as fixed annuities, personal insurance, property and casualty insurance, natural disaster insurance, and life and disability. The company has 12 branch offices in the United States. Siebert Financial Corp. was incorporated in 1934 and is headquartered in New York, New York. Siebert Financial Corp. was formerly a subsidiary of Kennedy Cabot Acquisition, LLC.",535 Fifth Avenue,New York,NY,10017,United States,40.75492728071052,-73.9796064766029,117.0
ARBK,Financial Services,Capital Markets,https://www.argoblockchain.com,"Argo Blockchain plc, together with its subsidiaries, engages in the bitcoin and other cryptocurrencies mining business worldwide. It engages in mining purpose-built computers for complex cryptographic algorithms. The company was formerly known as GoSun Blockchain Limited and changed its name to Argo Blockchain plc in December 2017. Argo Blockchain plc was incorporated in 2017 and is based in London, the United Kingdom.",Eastcastle House,London,,W1W 8DH,United Kingdom,51.51656001411217,-0.13846996246766707,82.0
SAI,Financial Services,Capital Markets,https://sai.tech,"SAI.TECH Global Corporation, together with its subsidiaries, operates as an energy-saving Bitcoin mining operator and a clean-tech company that integrates the bitcoin mining, power, and heating industries worldwide. The company provides a suite of specialized services, including mining machines purchase, hosting, mining pool, and energy-saving technologies and solutions to digital asset mining customers. Its target customers include large-scale miners and institutional investors. SAI.TECH Global Corporation was founded in 2019 and is based in Singapore.",No. 01-05 Pearl’s Hill Terrace,Singapore,,168976,Singapore,1.2836262425707,103.84169395140385,28.0
MIGI,Financial Services,Capital Markets,https://www.mawsoninc.com,"Mawson Infrastructure Group, Inc., a digital infrastructure provider, operates in cryptocurrency mining business in the United States and Australia. It owns and operates modular data centers. The company is based in Sharon, Pennsylvania.",201 Clark Street,Sharon,PA,16146,United States,41.24432853436034,-80.50547282857438,40.0
SDIG,Financial Services,Capital Markets,https://www.strongholddigitalmining.com,"Stronghold Digital Mining, Inc., a crypto asset mining company, focuses on mining Bitcoin in the United States. It also engages in the operation of coal refuse power generation facilities. The company was incorporated in 2021 and is headquartered in New York, New York.",595 Madison Avenue,New York,NY,10022,United States,40.76245024835805,-73.97206896635335,168.0
GREE,Financial Services,Capital Markets,https://greenidge.com,"Greenidge Generation Holdings Inc. operates as an integrated cryptocurrency datacenter and power generation company. The company owns and operates cryptocurrency datacenters in New York and South Carolina. It also owns and operates a 106 MW nameplate natural gas power generation facility. The company was founded in 1937 and is headquartered in Dresden, New York.",590 Plant Road,Dresden,NY,14441,United States,42.6777830110458,-76.95412068454026,347.0
BTCS,Financial Services,Capital Markets,https://www.btcs.com,"BTCS Inc. focuses on blockchain infrastructure and staking in the United States. The company secures blockchain-infrastructure operations and operates validator nodes on disruptive next-generation blockchain networks. It offers StakeSeeker, a cryptocurrency dashboard and staking-as-a-service platform that allows crypto asset holders to earn rewards by participating in network consensus mechanisms. The company was formerly known as Bitcoin Shop, Inc. and changed its name to BTCS Inc. in July 2015. BTCS Inc. was founded in 2014 and is based in Silver Spring, Maryland.",9466 Georgia Avenue,Silver Spring,MD,20910,United States,39.01073000813403,-77.04214200239728,5.0
ATIF,Financial Services,Capital Markets,https://ir.atifchina.com,"ATIF Holdings Limited operates as a consulting company in Asia and North America. It offers financial consulting services to small and medium-sized enterprises (SMEs). The company primarily helps clients going public on the OTC markets and exchanges in the United States. It also operates IPOEX.com, an internet-based financial consulting service platform which provides comprehensive consulting services in equity financing and pre-IPO education for corporate clients in equity financing, IPO, and media relations development; and chinacnnm.com, a news and financial information platform. In addition, the company offers going public consulting, M&A consulting, and international financial consulting services, as well as investment and financing due diligence services. The company was incorporated in 2015 and is based in Lake Forest, California.",25391 Commercentre Drive,Lake Forest,CA,92630,United States,33.6672990041167,-117.6856760111105,11.0
COHN,Financial Services,Capital Markets,https://www.cohenandcompany.com,"Cohen & Company Inc. is a publicly owned investment manager. The firm primarily provides its services to individuals and institutions. It manages separate client-focused fixed income portfolios. Institutional Financial Markets, Inc. also manages funds and collateralized debt obligations for its clients. It invests in the fixed income and alternative investment markets across the globe. The firm's fixed income investments include U.S. trust preferred securities, European hybrid capital securities, Asian commercial real estate debt, mortgage backed securities, and asset backed securities. The firm was formerly known as Institutional Financial Markets, Inc. Cohen & Company Inc. was founded in 1999 and is based in Philadelphia, Pennsylvania with additional offices in New York City; Boca Raton, Florida; Chicago, Illinois; Bethesda, Maryland; Boston, Massachusetts; Paris, France; and London, United Kingdom.",Cira Center,Philadelphia,PA,19104,United States,39.95733000000007,-75.18245999999994,121.0
NCPL,Financial Services,Capital Markets,https://www.netcapitalinc.com,"Netcapital Inc. operates as a fintech company. It offers Netcapital.com, an SEC-registered funding portal that enables private companies to raise capital online, as well as allows investors to invest from anywhere in the world. It also provides various services, including a fully automated onboarding process; automated filing of required regulatory documents; compliance review; custom-built offering page on its portal website; third party transfer agent and custodial services; email marketing to its proprietary list of investors; rolling closes, which provide potential access to liquidity before final close date of offering; assistance with annual filings; and ongoing support services. In addition, the company offers advisory services, such as incubation of technology start-ups; investor introduction; digital marketing; website design, software, and software development; message crafting, including pitch decks, offering pages, and ad creation; strategic advice; and technology consulting services. Further, it provides business valuations; fairness and solvency opinions; ESOP feasibility and valuation; non-cash charitable contributions; economic analysis of damages; intellectual property appraisals; and compensation studies. Netcapital Inc. was incorporated in 1984 and is based in Boston, Massachusetts. Netcapital Inc. is a subsidiary of NetCapital Systems LLC.",State Street Financial Center,Boston,MA,02111,United States,42.359335310059045,-71.05359562499483,
LGHL,Financial Services,Capital Markets,https://www.liongrouphl.com,"Lion Group Holding Ltd., together with its subsidiaries, operates a trading platform for corporate clients, individual traders, and retail investors. Its trading platform offers a range of products and services comprising contracts for difference trading, insurance brokerage, futures and securities brokerage, total return swap trading, and asset management services. The company's trading platform allows users to trade various futures products on futures exchanges worldwide, including the Chicago Mercantile Exchange, Singapore Exchange, the Hong Kong Futures Exchange, and Eurex Exchange; stocks listed on the New York Stock Exchange, Nasdaq and Hong Kong Stock Exchange; and the People's Republic of China stocks listed on the Shanghai Stock Exchange and Shenzhen Stock Exchange that are eligible for the Shanghai-Hong Kong Stock Connect and Shenzhen-Hong Kong Stock Connect programs. It also creates, mints, and sells the MetaWords NFTs; and operates Lion NFT platform for buying and selling the MetaWords NFTs. The company has a strategic partnership with Dawa Future Graphic Technology Co., Ltd. to develop its Lion World Metaverse project. Lion Group Holding Ltd. was founded in 2015 and is headquartered in Singapore.",No. 15-04 Royal Group Building,Singapore,,048693,Singapore,1.2847286235935655,103.84995786652433,38.0
CB,Financial Services,Insurance—Property & Casualty,https://www.chubb.com/us-en,"Chubb Limited provides insurance and reinsurance products worldwide. The company's North America Commercial P&C Insurance segment offers commercial property, casualty, workers' compensation, package policies, risk management, financial lines, marine, construction, environmental, medical, cyber risk, surety, and excess casualty; and group accident and health insurance to large, middle market, and small commercial businesses. Its North America Personal P&C Insurance segment provides affluent and high net worth individuals and families with homeowners, automobile and collector cars, valuable articles, personal and excess liability, travel insurance, and recreational marine insurance and services. The company's North America Agricultural Insurance segment offers multiple peril crop and crop-hail insurance; and coverage for farm and ranch property, and commercial agriculture products. Its Overseas General Insurance segment provides coverage for traditional commercial property and casualty; specialty categories, such as financial lines, marine, energy, aviation, political risk, and construction risk; and group accident and health, and traditional and specialty personal lines for corporations, middle markets, and small customers through retail brokers, agents, and other channels. The company's Global Reinsurance segment offers traditional and specialty reinsurance under the Chubb Tempest Re brand to property and casualty companies. Its Life Insurance segment provides protection and savings products comprising whole life, endowment plans, individual term life, group term life, medical and health, personal accident, credit life, universal life, and unit linked contracts. It markets its products primarily through insurance and reinsurance brokers. The company was formerly known as ACE Limited and changed its name to Chubb Limited in January 2016. Chubb Limited was incorporated in 1985 and is headquartered in Zurich, Switzerland.",Baerengasse 32,Zurich,,8001,Switzerland,47.369437817190516,8.536115860816153,34000.0
PGR,Financial Services,Insurance—Property & Casualty,https://www.progressive.com,"The Progressive Corporation, an insurance holding company, provides personal and commercial auto, personal residential and commercial property, general liability, and other specialty property-casualty insurance products and related services in the United States. It operates in three segments: Personal Lines, Commercial Lines, and Property. The Personal Lines segment writes insurance for personal autos and recreational vehicles (RV). This segment's products include personal auto insurance; and special lines products, including insurance for motorcycles, ATVs, RVs, watercrafts, snowmobiles, and related products. The Commercial Lines segment provides auto-related liability and physical damage insurance, and business-related general liability and property insurance for autos, vans, pick-up trucks, and dump trucks used by small businesses; tractors, trailers, and straight trucks primarily used by regional general freight and expeditor-type businesses, and long-haul operators; dump trucks, log trucks, and garbage trucks used by dirt, sand and gravel, logging, garbage/debris removal, and coal-type businesses; and tow trucks and wreckers used in towing services and gas/service station businesses; as well as non-fleet and airport taxis, and black-car services. The Property segment writes residential property insurance for homeowners, other property owners, and renters, as well as offers manufactured homes, personal umbrella insurance, and primary and excess flood insurance. The company offers policy issuance and claims adjusting services; and acts as an agent to homeowners, general liability, workers' compensation insurance, and other products. It also provides reinsurance services. The company sells its products through independent insurance agencies, as well as through mobile applications and over the phone. The Progressive Corporation was founded in 1937 and is headquartered in Mayfield Village, Ohio.",6300 Wilson Mills Road,Mayfield,OH,44143,United States,41.534646992354965,-81.45113103159291,55100.0
TRV,Financial Services,Insurance—Property & Casualty,https://www.travelers.com,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",485 Lexington Avenue,New York,NY,10017,United States,40.75425777619438,-73.97383126149599,31850.0
ALL,Financial Services,Insurance—Property & Casualty,https://www.allstate.com,"The Allstate Corporation, together with its subsidiaries, provides property and casualty, and other insurance products in the United States and Canada. The company operates through Allstate Protection; Protection Services; Allstate Health and Benefits; and Run-off Property-Liability segments. The Allstate Protection segment offers private passenger auto and homeowners insurance; other personal lines products; and commercial lines products under the Allstate and Encompass brand names. The Protection Services segment provides consumer product protection plans and related technical support for mobile phones, consumer electronics, furniture, and appliances; finance and insurance products, including vehicle service contracts, guaranteed asset protection waivers, road hazard tire and wheel, and paint and fabric protection; towing, jump-start, lockout, fuel delivery, and tire change services; device and mobile data collection services; data and analytic solutions using automotive telematics information; and identity protection services. This segment offers its products under various brands, including Allstate Protection Plans, Allstate Dealer Services, Allstate Roadside, Arity, Avail, and Allstate Identity Protection. The Allstate Health and Benefits segment provides life, accident, critical illness, short-term disability, and other health insurance products; stop-loss and fully insured group health products to employers; and short-term medical and medicare supplement insurance to individuals. The Run-off Property-Liability segment offers property and casualty insurance. It sells its products through agents, independent agents, call centers, retailers, voluntary benefits brokers, strategic partners, financial specialists, wholesale partners, and affinity groups, as well as through online and mobile applications. The company was founded in 1931 and is headquartered in Northbrook, Illinois.",3100 Sanders Road,Northbrook,IL,60062,United States,42.09684701268415,-87.87658996315514,54000.0
MKL,Financial Services,Insurance—Property & Casualty,https://www.markel.com,"Markel Corporation, a diverse financial holding company, engages in marketing and underwriting specialty insurance products in the United States, Bermuda, the United Kingdom, rest of Europe, Canada, the Asia Pacific, and the Middle East. The company offers general and professional liability, personal lines, marine and energy, specialty programs, and workers' compensation insurance products; and property coverages that include fire, allied lines, and other specialized property coverages, including catastrophe-exposed property risks, such as earthquake and wind. It also offers credit and surety products, and collateral protection insurance products. In addition, the company offers transaction, directors and officers, and healthcare liability reinsurance; and specialty treaty reinsurance products comprising credit and surety, workers' compensation, accident and health, marine and energy, public entity, mortgage default, aviation and space, agriculture, and discrete political violence and national terror pools. Further, it provides construction services, consumer and building products, transportation-related products, consulting services, and equipment manufacturing products, as well as healthcare, leasing, and investment services. Additionally, the company operates as an insurance and investment fund manager offering a range of investment products, including insurance-linked securities, catastrophe bonds, insurance swaps, and weather derivatives; and program services. It also manages funds with third parties. Markel Corporation was founded in 1930 and is based in Glen Allen, Virginia.",4521 Highwoods Parkway,Glen Allen,VA,23060-6148,United States,37.661516008741,-77.57695402837217,20900.0
CINF,Financial Services,Insurance—Property & Casualty,https://www.cinfin.com,"Cincinnati Financial Corporation, together with its subsidiaries, provides property casualty insurance products in the United States. The company operates through five segments: Commercial Lines Insurance, Personal Lines Insurance, Excess and Surplus Lines Insurance, Life Insurance, and Investments. The Commercial Lines Insurance segment offers coverage for commercial casualty, commercial property, commercial auto, and workers' compensation. It also provides director and officer liability insurance, contract and commercial surety bonds, and fidelity bonds; and machinery and equipment coverage. The Personal Lines Insurance segment offers personal auto insurance; homeowner insurance; and dwelling fire, inland marine, personal umbrella liability, and watercraft coverages to individuals. The Excess and Surplus Lines Insurance segment offers commercial casualty insurance that covers businesses for third-party liability from accidents occurring on their premises or arising out of their operations, such as injuries sustained from products; and commercial property insurance, which insures buildings, inventory, equipment, and business income from loss or damage due to various causes, such as fire, wind, hail, water, theft, and vandalism. The Life Insurance segment provides term life insurance products; universal life insurance products; worksite products, such as term life; and whole life insurance products. The Investments segment invests in fixed-maturity investments, including taxable and tax-exempt bonds, and redeemable preferred stocks; and equity investments comprising common and nonredeemable preferred stocks. It also offers commercial leasing and financing services; and insurance brokerage services. Cincinnati Financial Corporation was founded in 1950 and is headquartered in Fairfield, Ohio.",6200 South Gilmore Road,Fairfield,OH,45014-5141,United States,39.30778398611946,-84.52048498416342,5148.0
WRB,Financial Services,Insurance—Property & Casualty,https://www.berkley.com,"W. R. Berkley Corporation, an insurance holding company, operates as a commercial lines writer in the United States and internationally. It operates in two segments, Insurance and Reinsurance & Monoline Excess. The Insurance segment underwrites commercial insurance business, including premises operations, commercial automobile, property, products liability, and general and professional liability lines. It also provides workers' compensation insurance products; accident and health insurance and reinsurance products; insurance for commercial risks; casualty and specialty environmental products for contractors, consultants, and property owners and facilities operators; specialized insurance coverages for fine arts and jewelry exposures; umbrella and excess liability coverage products; and liquor liability and inland marine coverage for small to medium-sized insureds. In addition, this segment offers commercial general liability, umbrella, professional liability, directors and officers, commercial property, and surety products, as well as products for technology, and life sciences and travel industries; cyber risk solutions; casualty, group life, and crime and fidelity related insurance products; personal lines insurance solutions, including home, condo/co-op, auto, and collectibles; automobile, law enforcement, public officials and educator's legal, and employment practices liability, as well as incidental medical and property and crime insurance products; and at-risk and alternative risk insurance program management services. The Reinsurance & Monoline Excess segment provides other insurance companies and self-insureds with assistance in managing their net risk through reinsurance on a portfolio basis through treaty reinsurance or on an individual basis through facultative reinsurance. W. R. Berkley Corporation was founded in 1967 and is based in Greenwich, Connecticut.",475 Steamboat Road,Greenwich,CT,06830,United States,41.01870200178524,-73.6222619719907,8186.0
L,Financial Services,Insurance—Property & Casualty,https://www.loews.com,"Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids(NGLs), and hydrocarbons through natural gas pipelines covering approximately 13,615 miles of interconnected pipelines; 450 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 213 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 26 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice segments, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",667 Madison Avenue,New York,NY,10065-8087,United States,40.76462166419469,-73.97023936452821,12050.0
CNA,Financial Services,Insurance—Property & Casualty,https://www.cna.com,"CNA Financial Corporation provides commercial property and casualty insurance products in the United States and internationally. It operates through Specialty, Commercial, International, Life & Group, and Corporate & Other segments. The company offers professional liability coverages and risk management services to various professional firms, including architects, real estate agents, and accounting and law firms; directors and officers, employment practices, fiduciary, and fidelity and cyber coverages to small and mid-size firms, public and privately held firms, and not-for-profit organizations; professional and general liability, as well as associated casualty coverages for healthcare industry; surety and fidelity bonds; and warranty and alternative risks products. It also provides property insurance products, such as standard and property, marine, boiler, and machinery coverages; casualty insurance products comprising workers' compensation, general and product liability, commercial auto, umbrella, and excess and surplus coverages; specialized loss-sensitive insurance programs and total risk management services; and run-off long term care policies. In addition, the company offers long-tail exposures comprising commercial automobile liability, general and medical professional liability, other professional and management liability, and assumed reinsurance run-off and products liability; and short-tail exposures, such as property, commercial automobile physical damage, marine, surety, and warranty. It markets its products through independent agents, brokers, and general underwriters to small, medium, and large businesses; insurance companies; associations; professionals; and other groups in the marine, oil and gas, construction, manufacturing, life science, property, financial services, healthcare, and technology industries. The company was founded in 1853 and is headquartered in Chicago, Illinois. CNA Financial Corporation is a subsidiary of Loews Corporation.",151 North Franklin Street,Chicago,IL,60606,United States,41.884518828918964,-87.63529520687827,6100.0
AFG,Financial Services,Insurance—Property & Casualty,https://www.afginc.com,"American Financial Group, Inc., an insurance holding company, provides specialty property and casualty insurance products in the United States. It offers property and transportation insurance products, such as physical damage and liability coverage for buses and trucks, inland and ocean marine, agricultural-related products, and other commercial property and specialty transportation coverages; specialty casualty insurance, including primarily excess and surplus, executive and professional liability, general liability, umbrella and excess liability, and specialty coverage in targeted markets, as well as customized programs for small to mid-sized businesses and workers' compensation insurance; and specialty financial insurance products comprising risk management insurance programs for lending and leasing institutions, fidelity and surety products, and trade credit insurance. The company sells its property and casualty insurance products through independent insurance agents and brokers. American Financial Group, Inc. was founded in 1872 and is headquartered in Cincinnati, Ohio.",301 East Fourth Street,Cincinnati,OH,45202,United States,39.10011001355019,-84.50718198181464,6900.0
KNSL,Financial Services,Insurance—Property & Casualty,https://www.kinsalecapitalgroup.com,"Kinsale Capital Group, Inc., a specialty insurance company, provides property and casualty insurance products in the United States. The company's commercial lines offerings include construction, small business, excess and general casualty, commercial property, allied health, life sciences, energy, environmental, health care, inland marine, public entity, and commercial insurance, as well as product, professional, and management liability insurance. It markets and sells its insurance products in all 50 states, the District of Columbia, the Commonwealth of Puerto Rico, and the U.S. Virgin Islands primarily through a network of independent insurance brokers. Kinsale Capital Group, Inc. was founded in 2009 and is headquartered in Richmond, Virginia.",2035 Maywill Street,Richmond,VA,23230,United States,37.583350989773564,-77.48807199182365,457.0
SIGI,Financial Services,Insurance—Property & Casualty,https://www.selective.com,"Selective Insurance Group, Inc., together with its subsidiaries, provides insurance products and services in the United States. The company operates through four segments: Standard Commercial Lines, Standard Personal Lines, E&S Lines, and Investments. It offers property insurance products, which covers the accidental loss of an insured's real property, personal property, and/or earnings due to the property's loss; casualty insurance products that covers the financial consequences of employee injuries in the course of employment, and bodily injury and/or property damage to a third party; and flood insurance products. The company also invests in fixed income investments and commercial mortgage loans, as well as equity securities, short-term investments, and alternative investments, and other investments. It offers its insurance products and services to businesses, non-profit organizations, local government agencies, and individuals through independent retail agents and wholesale general agents. The company was founded in 1926 and is headquartered in Branchville, New Jersey.",40 Wantage Avenue,Branchville,NJ,07890,United States,41.15175901500123,-74.74287599080377,2520.0
RLI,Financial Services,Insurance—Property & Casualty,https://www.rlicorp.com,"RLI Corp., an insurance holding company, underwrites property and casualty insurance in the United States and internationally. Its Casualty segment provides commercial and personal coverage products; and general liability products, such as coverage for third-party liability of commercial insureds, including manufacturers, contractors, apartments, and mercantile. It also offers coverages for security guards and in the areas of onshore energy-related businesses and environmental liability for underground storage tanks, contractors and asbestos, and environmental remediation specialists; and professional liability coverages focuses on providing errors and omission coverage to small to medium-sized design, technical, computer, and miscellaneous professionals. This segment provides commercial automobile liability and physical damage insurance to local, intermediate and long haul truckers, public transportation entities, and other types of specialty commercial automobile risks; incidental and related insurance coverages; inland marine coverages; management liability coverages, such as directors and officers liability insurance, fiduciary liability and coverages, employment practice liability, and for various classes of risks, including public and private businesses; and healthcare liability and home business insurance products. The company's Property segment offers commercial property, cargo, hull, protection and indemnity, marine liability, inland marine, homeowners' and dwelling fire, and other property insurance products. Its Surety segment offers commercial surety bonds for medium to large-sized businesses; small bonds for businesses and individuals; and bonds for small to medium-sized contractors. The company also underwrites various reinsurance coverages. It markets its products through branch offices, brokers, carrier partners, and underwriting and independent agents. RLI Corp. was founded in 1965 and is headquartered in Peoria, Illinois.",9025 North Lindbergh Drive,Peoria,IL,61615,United States,40.79747801218065,-89.6112600293063,1001.0
HGTY,Financial Services,Insurance—Property & Casualty,https://www.hagerty.com,"Hagerty, Inc. provides insurance agency services worldwide. It offers motor vehicle and boat insurance products; and reinsurance products. The company also provides Hagerty Media, which publishes contents through the Hagerty Drivers Club Magazine (HDC), video content, and social media channels; HDC that offers subscription based products and services, including HDC Magazine, automotive enthusiast events, proprietary vehicle valuation tools, emergency roadside services, and special vehicle-related discounts; HVT, a valuation tool used by the customer to access current and historic pricing data of collector vehicle models; and Hagerty Events, an eclectic mix of small and large events. In addition, it offers Hagerty Garage + Social, a platform that provides clubhouses and car storage facilities. The company is headquartered in Traverse City, Michigan.",121 Drivers Edge,Traverse City,MI,49684-4203,United States,44.760933013055904,-85.6220719989492,1874.0
AXS,Financial Services,Insurance—Specialty,https://www.axiscapital.com,"AXIS Capital Holdings Limited, through its subsidiaries, provides various specialty insurance and reinsurance products worldwide. It operates through two segments, Insurance and Reinsurance. The Insurance segment offers property insurance products for commercial buildings, residential premises, construction projects, and onshore energy installations; marine classes covering offshore energy, cargo, liability, kidnap and ransom, fine art, specie, and hull war; and terrorism, aviation, credit and political risk, and liability insurance products. It also provides professional insurance products that cover directors' and officers' liability, errors and omissions liability, employment practices liability, fiduciary liability, crime, professional indemnity, medical malpractice, and other financial insurance related coverages for commercial enterprises, financial institutions, not-for-profit organizations, and other professional service providers. In addition, this segment offers accidental death, travel, and specialty health products for employer pet insurance and affinity groups. The Reinsurance segment offers reinsurance products to insurance companies, including catastrophe reinsurance products; property reinsurance products covering property damage and related losses resulting from natural and man-made perils; professional lines; credit and surety; and motor liability products. This segment also provides agriculture reinsurance products; engineering coverages for various types of construction risks and risks related to erection, testing, and commissioning of machinery and plants during the construction stage; marine and aviation reinsurance products; and personal accident, specialty health, accidental death, travel, life, and disability reinsurance products. AXIS Capital Holdings Limited was founded in 2001 and is headquartered in Pembroke, Bermuda.",92 Pitts Bay Road,Pembroke,,HM 08,Bermuda,32.29133692926005,-64.79248377453608,2064.0
